Gene	log2FoldChange	pvalue	padj_BH	padj_BO
ENSG00000168090.10_3	0.262401261310564	0.01017064589797	0.0552601551244982	1
ENSG00000206562.11_4	0.376493870464038	0.0101793335789008	0.055288100451697	1
ENSG00000124164.15_2	-0.254379540388152	0.0101990734803752	0.0553760345354586	1
ENSG00000141627.13_3	0.322457635082791	0.0102136521570088	0.0554358942230968	1
ENSG00000065621.15_3	-1.06454810829564	0.010231833058531	0.0554959540612049	1
ENSG00000101193.8_3	-0.256811954255236	0.0102294031803974	0.0554959540612049	1
ENSG00000126391.14_4	0.412475088868386	0.0102494635251531	0.0555722563534457	1
ENSG00000116213.16_3	0.479715504269419	0.0102566540198155	0.0555919201025372	1
ENSG00000171456.19_6	-0.279386415216786	0.0102653177161589	0.0556195522939781	1
ENSG00000116273.6_3	-0.36076561385526	0.0103023513022793	0.0557896019486034	1
ENSG00000185359.13_5	0.346318840880597	0.0103038555813787	0.0557896019486034	1
ENSG00000180938.6_3	-1.05883952482033	0.0103424329285394	0.0559790462360468	1
ENSG00000143771.12_4	-0.257420139234326	0.0103566322277714	0.0560364572046501	1
ENSG00000134864.10_3	1.11056471025961	0.010361769261679	0.0560448123137761	1
ENSG00000102445.18_6	-1.06686480751688	0.0103736424410428	0.0560507268575776	1
ENSG00000135362.14_5	-0.93208130118056	0.0103707089609527	0.0560507268575776	1
ENSG00000198718.13_4	0.502677933448062	0.010370289547604	0.0560507268575776	1
ENSG00000157869.15_3	0.321299067028471	0.010413934089554	0.0562489466284464	1
ENSG00000075651.16_4	-0.737998667633761	0.0104400297694527	0.0563313816581433	1
ENSG00000174059.16_5	-2.24716217590951	0.0104342887668865	0.0563313816581433	1
ENSG00000254858.9_2	0.509347241487565	0.0104389453139449	0.0563313816581433	1
ENSG00000012048.22_5	-0.269805118514342	0.0104503691564512	0.0563676723622001	1
ENSG00000160799.11_5	0.312401741083012	0.0104645225049117	0.0564245027840017	1
ENSG00000129946.10_4	-2.40889492906184	0.0104847464947986	0.056514015401646	1
ENSG00000184939.16_3	-0.407904252519591	0.0105279279282713	0.0567271667540946	1
ENSG00000184232.9_5	0.5420743654066	0.0105510262374043	0.0568319952614881	1
ENSG00000152117.17_5	-0.49256984850824	0.0105702428351049	0.0569158501846054	1
ENSG00000163040.14_4	-0.612530735861066	0.0105833891672235	0.0569586396910146	1
ENSG00000175265.17_3	0.414980497144123	0.0105854924331208	0.0569586396910146	1
ENSG00000153162.9_3	0.496435694632751	0.0105991098813378	0.0570037545959202	1
ENSG00000196700.9_4	-0.341192508297935	0.0106011854659122	0.0570037545959202	1
ENSG00000139116.18_4	-0.361778724125597	0.0106235780097895	0.0571044773861841	1
ENSG00000110330.8_4	0.296388917893872	0.0106410015033602	0.0571784300554306	1
ENSG00000186132.15_3	-0.598000437261074	0.0107198662098321	0.0575823667380065	1
ENSG00000139926.15_6	0.312558050396671	0.010724635684024	0.0575881556058832	1
ENSG00000074657.13_4	-0.469183105171992	0.0107290212199099	0.0575918795627579	1
ENSG00000165417.12_3	0.261965121538024	0.0107514408817039	0.0576923723129341	1
ENSG00000085719.13_4	-0.257106535527482	0.0107571206635371	0.0577030004231483	1
ENSG00000104825.17_3	0.344083699393806	0.0107719369197226	0.0577134277657096	1
ENSG00000112599.9_3	1.03281846054622	0.0107738638152283	0.0577134277657096	1
ENSG00000151092.17_4	0.365948864877798	0.0107737082972164	0.0577134277657096	1
ENSG00000181904.9_4	0.233341217790357	0.010773544948171	0.0577134277657096	1
ENSG00000154237.13_4	-2.43697561273897	0.0107812167176946	0.0577329899002122	1
ENSG00000119655.10_4	-0.390034682518016	0.010790660286086	0.0577613021612575	1
ENSG00000160606.11_4	0.501313697886636	0.0107939095967732	0.0577613021612575	1
ENSG00000242419.5_4	-1.32780757873072	0.0108305682577531	0.0579375974803465	1
ENSG00000130508.11_4	-1.67452274303576	0.0108418557893841	0.0579780968318828	1
ENSG00000179066.8_5	-2.32059847176705	0.0108536009218426	0.0580210146606658	1
ENSG00000160588.10_3	-0.659545227762567	0.0108573431632343	0.0580211360066089	1
ENSG00000106638.16_4	0.31695716942685	0.0108617877656605	0.0580250093686776	1
ENSG00000102038.15_4	-0.489983689873059	0.0108666252094431	0.05803097796717	1
ENSG00000176399.4_3	-3.26035227668977	0.010873339528361	0.0580469621159832	1
ENSG00000248367.1_5	-1.33201594894755	0.0109149700463373	0.0582492705278194	1
ENSG00000149557.13_5	-1.14380951036936	0.0109322689202984	0.0583216357345193	1
ENSG00000235531.9_7	-1.21916356320904	0.0109408714249903	0.0583475737977517	1
ENSG00000116990.11_4	0.544891849329704	0.010950197267289	0.0583574059352381	1
ENSG00000131016.17_3	-0.594868742680699	0.0109491024071603	0.0583574059352381	1
ENSG00000241288.7_6	-1.11720468627028	0.0109897017074254	0.0585479361113829	1
ENSG00000146574.15_3	-0.444452553024845	0.0110018321334245	0.0585525689011564	1
ENSG00000164010.15_6	0.574728852236885	0.0110015168376957	0.0585525689011564	1
ENSG00000228192.7_5	-0.704194863268183	0.0109992130169932	0.0585525689011564	1
ENSG00000066379.15_3	0.345708960330113	0.0110103694712362	0.0585780195708775	1
ENSG00000100106.21_7	0.431992074654736	0.0110338587605868	0.0586487908422178	1
ENSG00000167491.17_4	0.30934920360179	0.0110330845230224	0.0586487908422178	1
ENSG00000183826.18_5	0.460765167242748	0.0110349510303166	0.0586487908422178	1
ENSG00000131043.12_4	-0.360165983475549	0.0110432256489742	0.0586569276950672	1
ENSG00000261971.7_5	0.590135010479115	0.0110440026053216	0.0586569276950672	1
ENSG00000116691.11_3	0.639565602923188	0.0110525225941398	0.0586821987562924	1
ENSG00000173273.16_3	0.298060304664359	0.0110688046942991	0.0587286681722352	1
ENSG00000204227.5_3	0.330307850085649	0.0110654433015697	0.0587286681722352	1
ENSG00000188785.12_4	-0.513953660921198	0.0110730479927321	0.058731205589469	1
ENSG00000184368.16_3	0.416879092891092	0.0110823316775425	0.0587604662943524	1
ENSG00000054598.8_4	-0.253410299894707	0.0110891641503358	0.05877671477441	1
ENSG00000099800.8_4	0.509181369650994	0.0111002546296286	0.0588155135759431	1
ENSG00000148057.16_4	-1.37470221819298	0.0111231781010294	0.0589169627157752	1
ENSG00000132846.6_6	0.334740991315322	0.0111428387923405	0.0589945451715344	1
ENSG00000173848.19_4	0.2436625026512	0.0111453891031805	0.0589945451715344	1
ENSG00000132824.14_3	-0.302255370291697	0.0111554508018922	0.0590277737648294	1
ENSG00000103145.10_3	0.633410820550549	0.0111716586002117	0.0590934901677524	1
ENSG00000182326.15_5	1.33117561032902	0.0111857500767787	0.0591479713381936	1
ENSG00000150995.19_5	0.391419460925666	0.0111906016077194	0.0591535731883481	1
ENSG00000127054.20_3	0.396062349226161	0.0112236134318302	0.0592932691267603	1
ENSG00000138180.15_2	-0.298334158168007	0.0112246313052967	0.0592932691267603	1
ENSG00000172661.18_3	0.488295976521061	0.0112358339448173	0.0593323539963457	1
ENSG00000167637.17_3	-0.376818459584596	0.0112539636921374	0.0594079795714554	1
ENSG00000137460.8_2	-0.648833993062266	0.0112696994400571	0.0594616640747882	1
ENSG00000270977.1_5	-1.08839595586229	0.0112717572068177	0.0594616640747882	1
ENSG00000118412.12_5	0.246280312613616	0.0112851028185588	0.0595119401172074	1
ENSG00000178074.6_4	-0.436297427524762	0.0112905502285031	0.0595205451214666	1
ENSG00000083168.11_5	0.298560961282766	0.0113412814961894	0.0597287709995323	1
ENSG00000125740.14_4	1.30278496174195	0.0113412141522244	0.0597287709995323	1
ENSG00000161013.17_4	-0.40038084167409	0.0113415359767046	0.0597287709995323	1
ENSG00000163637.13_5	-0.930411992106442	0.0113512261429096	0.0597596276082509	1
ENSG00000124160.12_3	-0.258507534051774	0.0113677857358277	0.0598064383450848	1
ENSG00000180660.7_2	-1.07764788610862	0.0113673336877567	0.0598064383450848	1
ENSG00000145833.16_5	-0.294420478043206	0.0113757752817496	0.0598282935333823	1
ENSG00000018408.14_3	-0.384099452496855	0.0114122578657766	0.0599595185073255	1
ENSG00000071242.12_4	-0.445179660490091	0.0114082622932321	0.0599595185073255	1
ENSG00000139641.12_3	0.242033575427849	0.0114105695855853	0.0599595185073255	1
ENSG00000106261.17_3	0.275377809155414	0.0114308187107237	0.0600166075626318	1
ENSG00000187772.8_5	0.208163801611061	0.0114273208154406	0.0600166075626318	1
ENSG00000111581.10_5	0.284681399217621	0.0114473900150273	0.0600833905936779	1
ENSG00000130150.12_5	-0.334633279279244	0.0114723451281063	0.0601941176095964	1
ENSG00000281398.4_5	-0.469865018789135	0.0114825417378438	0.0602273599760003	1
ENSG00000197362.14_3	0.415506758231515	0.011498832371963	0.0602925331664709	1
ENSG00000247077.7_4	0.362847371173165	0.011529744323567	0.0604343016476216	1
ENSG00000158480.11_3	-0.441234515682197	0.011539667004888	0.0604659944942047	1
ENSG00000128602.10_4	0.292030866435671	0.0115605491766913	0.0605347454203449	1
ENSG00000161243.9_6	-1.16015692665775	0.0115593175930688	0.0605347454203449	1
ENSG00000281538.1_6	2.18091686185756	0.0115656391445274	0.0605410755085513	1
ENSG00000125877.13_3	-0.293125339435601	0.0115839751539221	0.0606012076756885	1
ENSG00000197043.14_3	-0.395597414874401	0.0115848965503496	0.0606012076756885	1
ENSG00000067082.15_3	0.318370433434716	0.0116064265536528	0.0606731393466586	1
ENSG00000244879.7_6	0.342361051651604	0.0116029750812631	0.0606731393466586	1
ENSG00000151881.14_5	0.423979597956683	0.0116481255204506	0.0608707236159156	1
ENSG00000122783.16_4	0.276216156992163	0.0116640024908636	0.0609332802595381	1
ENSG00000100949.14_2	0.586145733338128	0.0117046188922438	0.0611045348393943	1
ENSG00000164002.11_5	-0.750613188724482	0.0117016892521261	0.0611045348393943	1
ENSG00000165474.7_4	-1.63990109227072	0.011709350822474	0.0611087867111983	1
ENSG00000065427.14_5	-0.204501785263968	0.011719752337905	0.0611426142872844	1
ENSG00000056998.20_4	-0.401752380688984	0.0117344395593359	0.0611987705403145	1
ENSG00000077782.20_5	0.34358707002186	0.011756962666944	0.0612957421930679	1
ENSG00000196352.15_6	-0.283688271780326	0.0117653564472267	0.0613098489024257	1
ENSG00000198934.4_3	-0.603533661537965	0.0117675291758358	0.0613098489024257	1
ENSG00000132823.11_3	-0.323665124317066	0.0117769264080569	0.0613383222167878	1
ENSG00000104722.14_3	2.45073767757606	0.011785783680094	0.0613441865750099	1
ENSG00000115524.16_3	-0.234155979525063	0.0117898500770485	0.0613441865750099	1
ENSG00000136492.8_2	0.288676549515187	0.0117876080703356	0.0613441865750099	1
ENSG00000255389.1_5	0.746570360020638	0.0117947916815383	0.0613494349584249	1
ENSG00000227082.2_6	2.0359338322065	0.011802133893205	0.0613671622000347	1
ENSG00000168887.11_4	-0.369682185288817	0.0118083669642772	0.0613791123877907	1
ENSG00000139973.16_3	-0.826477186130465	0.0118209953657729	0.0614038317384918	1
ENSG00000144357.16_3	-0.338604736559687	0.0118186994459232	0.0614038317384918	1
ENSG00000177084.16_4	0.333749209115309	0.0118313819768195	0.0614272366739628	1
ENSG00000196357.11_5	0.721600968151358	0.011833376896292	0.0614272366739628	1
ENSG00000104312.8_3	0.419919945454402	0.0118430938543804	0.0614572258930406	1
ENSG00000140992.19_5	0.324915140423839	0.0118513391263571	0.061479560702376	1
ENSG00000198331.10_2	0.504019053351405	0.011862869391071	0.0615189161008368	1
ENSG00000132561.14_6	-1.36849362238879	0.0119048132236356	0.0617159127535697	1
ENSG00000123636.18_4	-0.366614390290843	0.0119511221534696	0.0619354001568017	1
ENSG00000145287.10_2	-1.57004776822195	0.0119572539835548	0.0619465974392133	1
ENSG00000064933.17_4	-0.400811903870715	0.0119692762362172	0.0619882934956016	1
ENSG00000198075.10_3	-3.39955076127868	0.0119793325101915	0.0620197835467895	1
ENSG00000024862.17_4	0.452027591268049	0.0119904741665829	0.0620568701143088	1
ENSG00000055208.19_5	0.237752838614258	0.0120063996230335	0.0621186824940962	1
ENSG00000134077.16_4	0.255031113385513	0.0120241716390759	0.0621900044422894	1
ENSG00000259494.2_4	-0.765182800606292	0.0120413211229873	0.0622580603902812	1
ENSG00000185950.9_3	0.54921401908993	0.0120502741143888	0.0622837063983933	1
ENSG00000269994.2_5	-0.911969792211613	0.0120567116751891	0.0622963383309953	1
ENSG00000100749.8_4	0.240242609705242	0.0120697217708642	0.0623429105641424	1
ENSG00000131187.9_2	-0.838072784473433	0.0120998402339134	0.0624777913964961	1
ENSG00000235560.3_5	-0.771271964626642	0.01214208768698	0.0626751905457316	1
ENSG00000004779.10_3	0.250673681724045	0.0121741817601488	0.0628045750659189	1
ENSG00000170545.17_3	-0.573047632590202	0.0121752057823796	0.0628045750659189	1
ENSG00000164542.12_3	-0.514436685299055	0.0121918147611629	0.0628694606477291	1
ENSG00000231107.1_5	-2.2103494186695	0.0121986088536802	0.0628837077027621	1
ENSG00000253669.3_5	1.49737058552853	0.012226864448672	0.06300854262796	1
ENSG00000168395.15_5	-0.314655056023247	0.0122692321609097	0.0631851279227568	1
ENSG00000196476.12_3	-0.681688172747538	0.012265648533044	0.0631851279227568	1
ENSG00000153404.14_4	-1.79968108536164	0.0122761527652085	0.0631999032952103	1
ENSG00000198648.11_4	-0.313106450188086	0.0122862380089958	0.0632309556919585	1
ENSG00000224578.5_4	0.769432373940812	0.0122909138396731	0.0632341573169725	1
ENSG00000171552.13_4	-0.423916157056578	0.0123182225065889	0.0633537596044444	1
ENSG00000173406.15_4	1.82034456277117	0.0123387463656633	0.0634383996565528	1
ENSG00000066739.12_3	0.297044165466432	0.0123458470204046	0.0634539926429296	1
ENSG00000099251.14_2	-1.07420084681375	0.0123621779926118	0.0635170008256757	1
ENSG00000251562.8_3	0.502967924584467	0.0123914910132059	0.0636466474530782	1
ENSG00000189337.17_6	0.408597371586524	0.0124019356911801	0.0636793268093211	1
ENSG00000167685.15_4	0.372930770801055	0.0124086216798074	0.0636926915377806	1
ENSG00000163467.11_2	1.47670032232453	0.0124209991645265	0.0637352519629768	1
ENSG00000137055.15_4	0.276097668677324	0.0124487990775587	0.0638568947092528	1
ENSG00000204860.4_4	0.813530706238638	0.0124583996252356	0.0638851333839746	1
ENSG00000103005.11_3	-0.38848356293091	0.0124661793239726	0.063904019479017	1
ENSG00000050165.17_2	-1.57780939057593	0.0124710930354135	0.0639082063927119	1
ENSG00000227372.12_5	0.37085108696327	0.0124855337307097	0.0639401971980761	1
ENSG00000229638.1_4	-1.34152929041816	0.0124842433769371	0.0639401971980761	1
ENSG00000118894.14_3	0.41408580914693	0.0125062637669702	0.0640179326036809	1
ENSG00000167106.12_3	0.484505351384444	0.0125089209933983	0.0640179326036809	1
ENSG00000174989.13_6	0.477771005037488	0.0125404070422615	0.0641580221227411	1
ENSG00000185442.13_5	-0.975765187815023	0.0125630525076801	0.0642461405524852	1
ENSG00000196588.16_6	0.417216786766981	0.0125658679931811	0.0642461405524852	1
ENSG00000196417.13_4	0.352251290293227	0.012589659142067	0.064346688386993	1
ENSG00000131067.17_3	-0.383100507073597	0.0125997097150945	0.0643769642468912	1
ENSG00000139915.20_6	2.01218459604158	0.0126170405829878	0.064444406042576	1
ENSG00000176209.11_2	0.517992185647221	0.0126350387094448	0.0645152107458689	1
ENSG00000158445.10_4	-2.15595008585972	0.012653324323882	0.0645874365602862	1
ENSG00000124006.15_4	-0.499738776919029	0.0126617958188656	0.0646095364666289	1
ENSG00000162458.13_5	0.483467756588446	0.0126675205590153	0.0646176105951864	1
ENSG00000157954.15_3	-0.484773051758445	0.0126735454535749	0.0646272100458698	1
ENSG00000212694.8_5	0.936051355777183	0.0126825312112933	0.0646518968512955	1
ENSG00000153406.13_2	0.601921097279307	0.0127220214977207	0.0648320200401652	1
ENSG00000141519.15_4	0.664788010313418	0.0127830461600109	0.0651217299314206	1
ENSG00000146233.8_3	-0.591425708249823	0.0128109566990712	0.0652426097123122	1
ENSG00000136826.15_5	1.01206742508538	0.0128194587060012	0.0652646006380262	1
ENSG00000135766.8_2	-0.296481473036224	0.0128281147457347	0.0652873611480311	1
ENSG00000077585.14_5	-0.51919065258884	0.0128374948136456	0.0653137904755571	1
ENSG00000079999.14_4	0.378718763854647	0.0128533326304481	0.0653517391467928	1
ENSG00000145248.7_4	-0.853236109083491	0.0128508314962221	0.0653517391467928	1
ENSG00000250802.7_5	-0.575624436621225	0.0128644895492631	0.0653871529745698	1
ENSG00000144635.9_3	0.344859967786809	0.0128771752874901	0.0654303118272179	1
ENSG00000198554.12_6	0.413873715823408	0.0128892856926119	0.0654705201950677	1
ENSG00000171453.19_4	0.395590575058686	0.012906380071182	0.065536010003375	1
ENSG00000125266.7_4	0.348516979661189	0.0129150502998351	0.0655487058162436	1
ENSG00000163486.8	-0.273030041944801	0.012917284548954	0.0655487058162436	1
ENSG00000064607.17_3	0.301311165409774	0.012937430160272	0.0656295847382381	1
ENSG00000160688.19_3	0.465739677274924	0.013001288389628	0.0659320863425902	1
ENSG00000061794.13_4	0.301515671430194	0.0130115989022176	0.0659522045640912	1
ENSG00000105613.10_3	-1.03928555612999	0.0130137114974212	0.0659522045640912	1
ENSG00000169660.16_5	0.574699636712407	0.013053605295843	0.0661161397815252	1
ENSG00000237037.9_5	1.02579648838173	0.0130545362220077	0.0661161397815252	1
ENSG00000161980.5_2	0.334872058997965	0.0130663863970694	0.0661546775098622	1
ENSG00000132334.16_4	-2.58906452689696	0.0131227889493237	0.0664186842376706	1
ENSG00000101746.15_3	1.18133524004512	0.0131413975691937	0.0664912944151324	1
ENSG00000171017.11_4	-0.542775245227606	0.0131536554314891	0.0665317351088841	1
ENSG00000141959.17_2	-0.283803411353154	0.0131767569043737	0.0666269792386791	1
ENSG00000172732.12_4	0.431707362044886	0.0131919366287654	0.0666821190771588	1
ENSG00000137171.15_5	0.37342440670356	0.0132058350944465	0.0667307488300197	1
ENSG00000064651.14_4	0.253486295475294	0.0132360845556629	0.0668595927835573	1
ENSG00000114942.14_3	-0.42014019306057	0.0132399052572863	0.0668595927835573	1
ENSG00000168002.12_4	0.2696881788562	0.0133218980640658	0.0672518731072369	1
ENSG00000170185.9_3	0.264577437689826	0.013345378969514	0.0673486142172269	1
ENSG00000117407.17_6	2.00671798535441	0.0133713277453362	0.0673949871192132	1
ENSG00000135148.12_5	0.26229202246252	0.0133730667158885	0.0673949871192132	1
ENSG00000136274.9_3	-2.1809161643809	0.0133680805398216	0.0673949871192132	1
ENSG00000159479.17_3	0.402406957860803	0.0133803231210944	0.0673949871192132	1
ENSG00000162522.11_3	-0.332290236368004	0.0133599835125023	0.0673949871192132	1
ENSG00000267374.1_7	0.540806367136789	0.0133804907435222	0.0673949871192132	1
ENSG00000068784.13_3	-0.423558155847178	0.01339689216291	0.06745581693003	1
ENSG00000138767.13_4	0.265599556128106	0.0134055460892123	0.0674776100179488	1
ENSG00000117724.13_3	-0.284204066079657	0.0134375328847949	0.0675949937020044	1
ENSG00000162714.12_3	0.330074116319625	0.013436736806146	0.0675949937020044	1
ENSG00000131797.12_4	-0.377180546441682	0.0134702993358478	0.0677379752868763	1
ENSG00000134744.14_5	0.302981236674775	0.0135266659893321	0.0679775975411055	1
ENSG00000172954.13_4	-0.361128952091109	0.0135238451010588	0.0679775975411055	1
ENSG00000128311.14_4	0.698279805023194	0.0135611385827435	0.0681288891311487	1
ENSG00000108784.10_4	0.402581738815371	0.0135954292977594	0.068257193954216	1
ENSG00000185085.2_4	0.450517383970208	0.013591166448306	0.068257193954216	1
ENSG00000136813.14_7	-0.393216463290425	0.0136083079883364	0.0682998701126316	1
ENSG00000100439.10_2	-0.513787449641196	0.0136259593932954	0.0683527250484038	1
ENSG00000115170.13_2	-0.474579553518723	0.013627602724568	0.0683527250484038	1
ENSG00000139546.10_6	0.332320092120906	0.0136992424774633	0.0686737159685769	1
ENSG00000142675.18_3	1.7655848396084	0.0137004041345094	0.0686737159685769	1
ENSG00000149532.15_5	0.210181852366229	0.0137090192001485	0.0686948250893403	1
ENSG00000126254.12_4	0.379549595615097	0.0137249120220719	0.068746697041681	1
ENSG00000231312.6_7	-0.944377171907978	0.0137281852224397	0.068746697041681	1
ENSG00000105048.17_4	-0.665758825540015	0.0137409559181097	0.0687600315509762	1
ENSG00000121022.14_5	0.24652854230119	0.013748479928681	0.0687600315509762	1
ENSG00000128039.11_3	0.420804186666061	0.0137472591067874	0.0687600315509762	1
ENSG00000138138.13_2	0.307413913239135	0.0137405634281362	0.0687600315509762	1
ENSG00000142875.19_5	-0.418041843321364	0.0137771289436915	0.0688451854814083	1
ENSG00000148498.16_6	0.320706505000141	0.0137787466551033	0.0688451854814083	1
ENSG00000156675.15_3	0.387178566166414	0.0137705345155352	0.0688451854814083	1
ENSG00000212232.1	-0.972136528937304	0.0137867720945923	0.068863226994411	1
ENSG00000074370.18_4	-1.25509847804843	0.0138788459751346	0.0693009341760964	1
ENSG00000101868.10_3	0.543603231276001	0.0138894387515031	0.0693294704547993	1
ENSG00000134308.14_3	-0.325004453784459	0.0139031779877102	0.0693294704547993	1
ENSG00000149212.11_3	0.403117616804853	0.0139067833228455	0.0693294704547993	1
ENSG00000164707.15_3	-1.46650635595398	0.0139018223445673	0.0693294704547993	1
ENSG00000171791.13_5	0.534284702743914	0.0139065886297414	0.0693294704547993	1
ENSG00000125734.15_5	0.455939494158439	0.0139450731398197	0.0694656562301943	1
ENSG00000160145.15_4	-0.550970145936914	0.0139474604341925	0.0694656562301943	1
ENSG00000198816.7_4	0.605596054742526	0.013939028229986	0.0694656562301943	1
ENSG00000134042.13_5	-2.0795594433381	0.0139720291316682	0.0695658099026147	1
ENSG00000137880.6_3	-0.715363938310226	0.013993124622788	0.0696486123136149	1
ENSG00000197381.16_4	0.320773947589049	0.0140041772261539	0.069681390925287	1
ENSG00000010803.16_4	0.362050419680375	0.0140157270011068	0.0697166216486815	1
ENSG00000113558.18_5	0.253317028834591	0.0140611074803269	0.0698983854106072	1
ENSG00000124784.9_3	0.245079118829984	0.0140612304262123	0.0698983854106072	1
ENSG00000085117.12_5	-0.972886040343947	0.0141017978841926	0.0699373315147838	1
ENSG00000136014.12_5	-0.544000825637978	0.0140873169629354	0.0699373315147838	1
ENSG00000137203.12_4	-0.605445666394657	0.0141094161341768	0.0699373315147838	1
ENSG00000139445.18_3	-1.23377367113187	0.0140863677855898	0.0699373315147838	1
ENSG00000160323.18_3	0.679993640438939	0.0141056064125433	0.0699373315147838	1
ENSG00000181852.17_3	0.314305269057699	0.0140821455030924	0.0699373315147838	1
ENSG00000182168.15_3	-0.651038008414597	0.0141041056848151	0.0699373315147838	1
ENSG00000196937.11_4	-0.243817450143088	0.0141075901598227	0.0699373315147838	1
ENSG00000197361.7_3	-2.0054868522023	0.0141059435029078	0.0699373315147838	1
ENSG00000113504.21_6	0.417773892600947	0.0141326612479626	0.0700080605928769	1
ENSG00000204084.13_4	0.381999133789665	0.0141314773769934	0.0700080605928769	1
ENSG00000233427.1_5	-3.04829352209457	0.0141475432498669	0.0700595324300554	1
ENSG00000215912.12_4	1.8973251377635	0.0141694793974334	0.0701236386803817	1
ENSG00000284946.1_2	-0.463981754249069	0.0141683237969476	0.0701236386803817	1
ENSG00000142687.18_4	0.354934205199611	0.0141858887162217	0.0701825810606858	1
ENSG00000105325.14_4	0.383964014732144	0.0141963487288291	0.0701976029904755	1
ENSG00000135406.14_4	-1.63504089953094	0.0141979253436086	0.0701976029904755	1
ENSG00000147231.14_4	0.358409164069162	0.0142113184008774	0.0702415575840576	1
ENSG00000134716.11_4	-1.11569007458243	0.0142217524452139	0.0702708636024363	1
ENSG00000125450.11_3	-0.328300279559381	0.0142402412171164	0.0703399375382516	1
ENSG00000075240.17_4	0.509821039354951	0.014272489330243	0.070442075463712	1
ENSG00000168140.5_3	1.31776089926011	0.0142669490271731	0.070442075463712	1
ENSG00000238261.5	1.8707169974828	0.014277061589176	0.070442075463712	1
ENSG00000280347.1_6	-0.555542320698283	0.0142789821537443	0.070442075463712	1
ENSG00000243279.4_4	0.741163411340724	0.0142892578907805	0.0704704817699289	1
ENSG00000064932.16_3	0.49613027528293	0.0143289299140564	0.070621477955566	1
ENSG00000185340.15_2	0.954947774715399	0.0143260671764611	0.070621477955566	1
ENSG00000078053.17_4	-0.62997462159681	0.0143671488430576	0.0707494138682687	1
ENSG00000159784.17_3	-2.46898072925305	0.0143627835597216	0.0707494138682687	1
ENSG00000166147.13_3	-1.69503798376877	0.014368494335193	0.0707494138682687	1
ENSG00000075914.13_4	0.274062877374848	0.0144013045663652	0.0708215478974562	1
ENSG00000115687.13_2	-0.344648505252979	0.0143954876854473	0.0708215478974562	1
ENSG00000138764.15_4	0.514713924730105	0.0143996164655674	0.0708215478974562	1
ENSG00000174804.4_3	-0.461042507532478	0.014388929597001	0.0708215478974562	1
ENSG00000108064.11_4	-0.567631887626537	0.0144210617083799	0.0708963572609572	1
ENSG00000213995.11_3	0.342258808775265	0.0144385277400016	0.0709598595514446	1
ENSG00000125814.17_5	-0.372064931883651	0.0144441531453442	0.07096514800448	1
ENSG00000171365.17_6	0.299300242698527	0.0144934320005078	0.0711848380906552	1
ENSG00000135632.12_4	-0.389641521117289	0.014500593664776	0.0711975953971802	1
ENSG00000166333.13_3	-0.379224844482463	0.0145571308513345	0.0714527011170445	1
ENSG00000105996.7_3	-1.28381086399296	0.0145717297477725	0.0715018598098466	1
ENSG00000049860.14_4	-0.347286635046458	0.0145882959492717	0.0715606378970722	1
ENSG00000198208.11_3	0.673838120291738	0.0146429574532198	0.0717981566892266	1
ENSG00000271011.1_6	-1.28356963808731	0.0146459218273684	0.0717981566892266	1
ENSG00000101940.18_3	0.412053749916221	0.0147315242044986	0.072195113435744	1
ENSG00000168916.15_3	-0.91566430825701	0.0147583898747921	0.0723040589374628	1
ENSG00000167196.14_6	-0.365783848219665	0.0147878610428783	0.0724256968313526	1
ENSG00000158850.15_3	0.421670103830482	0.014837152153705	0.0726442989471578	1
ENSG00000101298.15_5	-0.801815040616421	0.0148491834198178	0.0726803928979409	1
ENSG00000156599.11_4	0.24401339893044	0.0148544479149656	0.0726833541485407	1
ENSG00000072840.13_4	-0.324020712804458	0.0148911732352547	0.0728286253724786	1
ENSG00000110925.6_4	0.404132577572599	0.014893474898276	0.0728286253724786	1
ENSG00000142945.13_5	0.381254647660264	0.0149159973786893	0.0729159019461531	1
ENSG00000132640.15_5	-0.466279453953496	0.0149221611355144	0.0729231803110554	1
ENSG00000182154.8_3	0.442102757353021	0.0149314180958172	0.0729455655736464	1
ENSG00000121454.6_3	-1.01430750222007	0.0149486376298876	0.0729865059884983	1
ENSG00000283183.1_5	-1.52226961132529	0.0149491561403457	0.0729865059884983	1
ENSG00000100075.10_3	-0.498777020117872	0.0149552375149677	0.0729933510625725	1
ENSG00000119929.13_4	0.428255360467161	0.014967393379746	0.0730178079062187	1
ENSG00000168234.13_5	-0.34480457947724	0.014969610211173	0.0730178079062187	1
ENSG00000136986.10_3	0.302386269980739	0.0149922685176187	0.0731054693986665	1
ENSG00000169957.10_4	-0.449004034061074	0.0150092417090243	0.0731653629434594	1
ENSG00000232346.1_5	-0.715395232102288	0.0150314054701638	0.0732505135673492	1
ENSG00000165055.15_4	0.262955498438545	0.0150427702808395	0.0732830023768943	1
ENSG00000184677.18_5	0.248097955437748	0.0150699994884167	0.073390252281659	1
ENSG00000268543.1_5	0.930121941626515	0.0150741950324018	0.073390252281659	1
ENSG00000157426.14_3	0.292501306051002	0.0151007709083236	0.0734967005924929	1
ENSG00000229891.1_4	-1.21531443791493	0.0151116957211664	0.0735269312396988	1
ENSG00000072135.13_4	-0.323293024393709	0.0151174152439916	0.0735318242566338	1
ENSG00000079215.14_4	0.366146461120148	0.0151614569693594	0.0737230571275052	1
